BUSINESS,CATEGORY,TOPIC,SUBTOPIC,QUESTION,ANSWER
CNSC,Chatbot,Comisión de personal,Reclamaciones,Cuándo procede la reclamación de un servidor de carrera a quien le fue suprimido el empleo del que es titular?,"En caso de inconformidad por parte del servidor que se ha visto afectado con la supresión de su empleo, porque no fue incorporado, existiendo un empleo en el que sea posible su incorporación en la nueva planta de personal o porque no obstante haber sido incorporado, encuentra desmejoradas sus condiciones laborales por efecto de ésta, podrá interponer reclamación en primera instancia ante la Comisión de Personal, dentro de los 5 días siguientes a la comunicación de la supresión del cargo.
 La Comisión de Personal deberá adoptar una decisión mediante Acto Administrativo motivado, en un término no superior a 8 días hábiles siguientes al recibo de la reclamación.
 Contra la decisión de la Comisión de Personal procede el recurso de apelación, el que deberá interponerse por el interesado dentro de los 10 días siguientes a que le sea notificada la decisión de primera instancia."
CNSC,Chatbot,Comisión de personal,Reclamaciones,Puede reclamar ante la Comisión de Personal o ante la CNSC un servidor que no esté de acuerdo con la modificación al Manual de Funciones?,"No, conforme a las precisas funciones asignadas a la Comisión de Personal en relación con los asuntos que conocerá en reclamación, no le fue atribuida ninguna relacionada con las modificaciones a los Manuales de Funciones, pues ésta es producto de la autonomía de la administración, quien debe responder por su adecuado ejercicio, observando los procedimientos legales e institucionales adoptados por la propia entidad; luego no es a la Comisión de Personal a la que le corresponde conocer respecto a dichas situaciones."
CNSC,Chatbot,Sistema Especial de Carrera Docente,Etapa de Inscripciones y Audiencias Públicas Docentes,Quiénes se pueden inscribir a los Procesos de Selección de Directivos Docentes y Docentes?,"Podrán inscribirse los ciudadanos colombianos que reúnan los requisitos señalados en el artículo 116 de la Ley 115 de 1994 y los artículos 3 y 10 del Decreto Ley 1278 de 2002, así como en el Manual de Funciones, Requisitos y Competencias adoptado por el Ministerio de Educación Nacional, mediante la Resolución 15683 de 2016, adicionada por la Resolución 253 del 15 de enero de 2019."
CNSC,Chatbot,Sistema Especial de Carrera Docente,Etapa de Inscripciones y Audiencias Públicas Docentes,Cuáles son los requisitos mínimos para los empleos de Directivos Docentes y Docentes que prestan su servicio en instituciones educativas oficiales?,"Los requisitos mínimos para cada uno de los empleos ofertados en los Procesos de Selección del sistema especial de carrera docente, se encuentran definidos en el Manual de Funciones, Requisitos y Competencias adoptado por el Ministerio de Educación Nacional, mediante Resolución 15683 de 2016, adicionada por la Resolución 253 del 15 de enero de 2019, del Ministerio de Educación Nacional.
 No obstante, para el concurso de Docentes y Directivos Docentes en zonas rurales afectadas por el conflicto, el artículo 2 4 1 6 3 6 del Decreto 1075 de 2015, adicionado por el Decreto 1578 de 2017 estableció unos requisitos mínimos especiales aplicables únicamente para este Proceso de Selección."
CNSC,Chatbot,Sistema Especial de Carrera Docente,Etapa de Inscripciones y Audiencias Públicas Docentes,Pueden los aspirantes en la audiencia pública de escogencia de Institución Educativa hacer cambios o permutas?,"No, de acuerdo a lo establecido en literal k numeral 2 del artículo 20 de la Resolución 12057 del 3 de diciembre de 2020, por la cual se reglamentan las audiencias públicas de escogencia de vacante definitiva en establecimiento educativo, “No proceden cambios ni permutas de vacantes”."
CNSC,Chatbot,Sistema Especial de Carrera Docente,Periodo de Prueba y Evaluación de Desempeño Laboral Docentes,Cuál es el término que tienen las entidades territoriales certificadas en educación para efectuar los nombramientos en periodo de prueba a los docentes elegibles que en audiencia pública seleccionaron vacante definitiva en establecimiento educativo?,"En consideración a lo establecido en los artículos 2 4 1 1 21 y artículo 2 4 1 6 3 22 del Decreto 1075 de 2015, dentro de los 5 días hábiles siguientes a la realización de la audiencia pública de escogencia de vacante definitiva en establecimiento educativo, la entidad territorial debe expedir el acto administrativo de nombramiento en período de prueba del educador y comunicarlo al interesado, siempre respetando la vacante seleccionada por el elegible."
CNSC,Chatbot,Sistema Especial de Carrera Docente,Periodo de Prueba y Evaluación de Desempeño Laboral Docentes,Cuál es el término que tiene el docente elegible para aceptar el nombramiento?,"Comunicado el nombramiento, el designado dispone de un término improrrogable de 5 días hábiles para comunicar a la entidad territorial su aceptación al cargo y 10 días hábiles adicionales para tomar posesión del mismo. En caso de no aceptar o de no tomar posesión del cargo en el término establecido, la entidad territorial certificada procederá a nombrar a quien siga en la lista de elegibles, salvo que el designado haya solicitado una prórroga justificada para su posesión y la misma sea aceptada por la entidad territorial certificada, la cual no puede ser superior a 45 días calendario."
CNSC,Chatbot,Sistema Especial de Carrera Docente,Periodo de Prueba y Evaluación de Desempeño Laboral Docentes,Cuál es el término establecido para el periodo de prueba de los cargos de Directivos Docentes y Docentes?,"De acuerdo con lo establecido en el Decreto Ley 1278 de 2002, para que proceda la evaluación del periodo de prueba, el Directivo Docente o Docente deberá haber prestado su servicio en el cargo por un período no menor a los 4 meses durante el respectivo año; de lo contrario, deberá esperar hasta el año académico siguiente."
CNSC,Chatbot,Sistema Especial de Carrera Docente,Inscripción en Escalafón Docente,Quiénes tienen derecho a ser inscritos en el escalafón Docente?,"El artículo 2 4 1 4 1 4 del Decreto 1075 de 2015 establece que tiene derecho a ser inscrito en el Escalafón Docente el normalista superior, profesional licenciado en educación o profesional con título diferente al de licenciado en educación que haya sido vinculado mediante concurso, superado satisfactoriamente el período de prueba y cumplido los requisitos previstos en el artículo 21 del Decreto Ley 1278 de 2002."
CNSC,Chatbot,Sistema Especial de Carrera Docente,Inscripción en Escalafón Docente,Cómo se inscribe en el escalafón docente a los profesionales con título diferente al de licenciado en educación?,"El profesional con título diferente al del licenciado en educación, al momento de quedar en firme la calificación de superación del período de prueba, adicionalmente, deberá acreditar que está cursando o que se ha graduado de un posgrado en educación, o que ha realizado un programa de pedagogía en una institución de educación superior en los términos del Capítulo 3, Título 1, Parte 4, Libro 2 del Decreto 1075 de 2015."
CNSC,Chatbot,Sistema Especial de Carrera Docente,Inscripción en Escalafón Docente,Cómo se acredita el posgrado en educación para inscripción en el escalafón docente a los profesionales con título diferente al de licenciado en educación?,"Cuando esté cursando un programa de especialización, maestría o doctorado en educación, deberá anexar la certificación de la respectiva institución de educación superior en la que se indique el plazo máximo con el que cuenta el profesional para cumplir con los requisitos de grado y obtener el correspondiente título académico. Cumplido el plazo, sin que el título haya sido acreditado, la entidad territorial certificada requerirá al profesional para que demuestre su graduación del programa. Al cumplirse el requerimiento y acreditado el requisito, el educador será inscrito en el grado 2 nivel A del Escalafón Docente, con efectos a partir de la calificación de aprobación del período de prueba."
CNSC,Chatbot,Sistema Especial de Carrera Docente,Inscripción en Escalafón Docente,Qué pasa si no se acredita el posgrado en educación para inscripción en el escalafón docente a los profesionales con título diferente al de licenciado en educación?,"De no acreditar que se ha realizado un programa de pedagogía en una institución de educación superior, al momento de quedar en firme la calificación de superación del período de prueba, o de no cumplir con el requerimiento de haberse graduado del posgrado en educación, la entidad territorial certificada negará la inscripción en el escalafón. En firme dicha decisión, la entidad territorial procederá a la revocatoria del nombramiento por no acreditar los requisitos para desempeñar el empleo, de conformidad con el artículo 63, literal I) del Decreto Ley 1278 de 2002."
CNSC,Chatbot,Sistema Especial de Carrera Docente,Inscripción en Escalafón Docente,El acto administrativo de inscripción en el escalafón es susceptible de recurso?,"Contra el acto administrativo de inscripción en el escalafón docente procede el recurso de reposición ante la entidad territorial certificada en educación y en subsidio el de apelación ante la Comisión Nacional del Servicio Civil, tal como lo establece el parágrafo 2 del artículo 2 4 1 4 1 4 del Decreto 1075 de 2015, en concordancia con el artículo 17 del Decreto Ley 1278 de 2002."
CNSC,Chatbot,Sistema Especial de Carrera Docente,Periodo de Prueba y Evaluación de Desempeño Laboral Docentes,Cuál es el término establecido por la ley o el reglamento para que a un docente le sea evaluado su desempeño anual?,"El artículo 32 del Decreto Ley 1278 de 2002 señala que la evaluación anual u ordinaria debe ser realizada al terminar cada año escolar a los docentes o directivos docentes que hayan servido en el establecimiento por un término superior a 3 meses durante el respectivo año académico. En tal sentido, es necesario precisar que solo es posible que un docente sea evaluado, siempre que se cumpla el presupuesto anterior, y en el evento que no alcance a cumplir con el término establecido, no podrá ser objeto de evaluación."
CNSC,Chatbot,Sistema Especial de Carrera Docente,Periodo de Prueba y Evaluación de Desempeño Laboral Docentes,"Cuál es el papel de los coordinadores, en el proceso de evaluación del desempeño laboral docente?","El artículo 2 4 1 5 1 6 del Decreto 1075 de 2015, prevé que los rectores o directores rurales podrán contar con el apoyo de los coordinadores de los establecimientos educativos para adelantar el proceso de evaluación de los docentes a su cargo, así como los superiores de estos podrán contar con el apoyo del responsable de las estrategias de cobertura, eficiencia y calidad de la respectiva Secretaría de Educación.
 Lo anterior no implica que la responsabilidad de evaluar sea delegable, pues siempre permanece en cabeza del rector o director rural, quien debe asumir en todas las responsabilidades que le han sido asignadas."
CNSC,Chatbot,Sistema Especial de Carrera Docente,Periodo de Prueba y Evaluación de Desempeño Laboral Docentes,"Cuáles son las consecuencias establecidas por la norma, cuando un docente obtiene una calificación no satisfactoria al culminar el proceso de evaluación del desempeño laboral?","Si un docente o directivo docente, obtiene durante dos años consecutivos una calificación inferior al 60%, la cual se considera insatisfactoria, se producirán las consecuencias que establece la norma, es decir que procede el retiro del servicio y la exclusión del escalafón docente, no obstante si se trata de directivos docentes que provienen de la docencia estatal, deberá ser regresado al empleo docente para el cual concursó antes de ser directivo. De conformidad con lo previsto en el artículo 2 4 1 5 3 4 del Decreto 1075 de 2015, en firme la evaluación anual del desempeño debe producir las consecuencias establecidas en el artículo 36 del Decreto Ley 1278 de 2002"
CNSC,Chatbot,Sistema Especial de Carrera Docente,Periodo de Prueba y Evaluación de Desempeño Laboral Docentes,"Si en curso del año académico evaluable, el docente es trasladado a otro empleo docente, quien debe adelantar la respectiva evaluación?","Si el docente al ser trasladado logra laborar en dicha Institución por el término de 3 meses, será su rector el que cuenta con la responsabilidad de realizar la evaluación.
 Caso contrario se presenta, si el docente no logró cumplir con el tiempo establecido por la norma para ser evaluado en la Institución Educativa a la que fue trasladado y en la cual labora al finalizar el año académico; en cuyo evento, la evaluación debe ser adelantada por el rector o director rural de la Institución de origen, es decir aquella en la que laboraba antes de su traslado, siempre que en ella hubiese cumplido con el presupuesto normativo que prevé que el docente debe laborar en la respectiva Institución Educativa por un término igual o superior a 3 meses continuos o discontinuos."
CNSC,Chatbot,Sistema Especial de Carrera Docente,Periodo de Prueba y Evaluación de Desempeño Laboral Docentes,Puede un docente ser objeto de evaluación anual y evaluación en periodo de prueba dentro del mismo año académico?,"En caso que un docente o directivo docente al superar un concurso público de méritos, deba iniciar periodo de prueba en otro empleo docente en el mismo año académico, el docente deberá ser objeto de una sola evaluación en el año, es decir si culmina su periodo de prueba debe ser evaluado en el nuevo cargo, toda vez que el empleo del cual es titular se encuentra en vacancia temporal, siendo inviable realizar ambas evaluaciones de forma conjunta. 
 En aquellos casos que no se cumple con el periodo mínimo establecido, esto es, de cuatro meses durante el respectivo año, para evaluar su periodo de prueba, la CNSC considera que deberá realizarse la evaluación anual, siempre que al verificar los requisitos para la misma, se advierta el cumplimiento del término mínimo de 3 meses continuos o discontinuos en el ejercicio del respectivo empleo docente."
CNSC,Chatbot,Sistema Especial de Carrera Docente,Uso de listas de elegibles Docentes,"Una lista de elegibles puede ser usada para proveer empleos de Directivos Docentes o Docentes, en una entidad territorial certificada en educación diferente para la cual se conformó?","Las listas de elegibles solo tendrán validez para la respectiva entidad territorial certificada en educación para la cual se realizó el concurso y serán aplicables para proveer vacantes definitivas de los cargos que fueron convocados, así como para aquellas vacantes definitivas que se generen a partir del inicio del concurso y durante los dos años de vigencia de la lista de elegibles."
CNSC,Chatbot,Sistema Especial de Carrera Docente,Uso de listas de elegibles Docentes,Existe alguna excepción para el uso de listas de elegibles de Directivos Docentes o Docentes en una entidad territorial diferente para la cual se conformó?,"Tratándose de listas de elegibles de los procesos de selección de Docentes y Directivos Docentes para población mayoritaria, el artículo 2 4 1 1 17 del Decreto 1075 de 2015 establece que la CNSC, en uso de la competencia prevista en el literal e del artículo 11 de la Ley 909 de 2004, podrá organizar la conformación y uso del Banco Nacional de Elegibles del sistema especial de carrera docente, el cual será departamentalizado, para efectos de ser utilizado en la provisión de cargos que se encuentren en vacancia definitiva y que no puedan ser provistos mediante la lista de elegibles vigente de la respectiva entidad territorial certificada en educación."
CNSC,Chatbot,Sistema Especial de Carrera Docente,Uso de listas de elegibles Docentes,Cómo se realiza el uso de listas de elegibles del proceso de selección de Directivos Docentes y Docentes para zonas rurales afectadas por el conflicto?,"Por tratarse de un concurso de carácter especial el artículo 2 4 1 6 3 18 del Decreto 1075 de 2015 adicionado por el Decreto 1578 de 2017, señaló de manera expresa que las listas de elegibles tendrán validez únicamente para los empleos convocados de cada uno de los municipios que integran las zonas afectadas por el conflicto armado, definidas por el Ministerio de Educación Nacional de conformidad con los Planes de Desarrollo con Enfoque Territorial PDET, en la correspondiente entidad territorial certificada, y para todas las nuevas vacantes definitivas que se generen durante la vigencia de dichas listas, para las referidas zonas."
CNSC,Chatbot,Sistema especial de carrera Docente,Situaciones Administrativas,Cómo procede la Entidad respecto a los docentes provisionales en situaciones de debilidad manifiesta?,"Los servidores públicos nombrados en provisionalidad en situaciones de debilidad manifiesta como son las madres y padres cabeza de familia, los pre-pensionados y los discapacitados, la Corte Constitucional ha establecido que cuando una autoridad nominadora en el cumplimiento de sus funciones deba adoptar una decisión en materia de provisión de cargos de carrera administrativa, debe hacerlo en cumplimiento de los principios de razonabilidad y proporcionalidad con el fin de evitar vulneraciones de sus derechos fundamentales, por lo que la entidad nominadora debe otorgarle a esta población un trato preferencial como acción afirmativa, antes de efectuar el nombramiento de quienes ocuparon los primeros puestos en la lista de elegibles del respectivo concurso de méritos, con el fin de garantizar el goce efectivo de sus derechos fundamentales. Para ampliar su respuesta consulte el siguiente enlace: https://www.cnsc.gov.co/index.php/atencion-al-ciudadano/preguntas-frecuentes#18-1-1-%C2%BFc%C3%B3mo-procede-la-entidad-para-nombrar-en-periodo-de-prueba-al-elegible-que-ocupo-la-posici%C3%B3n-meritoria-en-el-concurso-teniendo-en-cuenta-los-literales-anteriores ,  Tema: Sistema Especial de Carrera Docente."
CNSC,Chatbot,Sistema especial de carrera Docente,Situaciones administrativas,"Un funcionario que ostente derechos de carrera docente y supere un nuevo concurso, tiene derecho a solicitar se declare la vacancia temporal del empleo titular mientras supera el período de prueba?","Si, superado un concurso público de méritos y llamado a ocupar una nueva plaza, debe ser nombrado en período de prueba y, mientras trascurre dicho período, la entidad territorial debe declarar la vacancia temporal del empleo sobre el cual el docente ostenta derechos de carrera, a solicitud del educador."
CNSC,Chatbot,Sistema especial de carrera Docente,Situaciones administrativas,"Al superar un nuevo proceso de selección, que pasa con el escalafón del docente que ya ostenta derechos de Carrera Docente?","Teniendo en cuenta que no debe mediar renuncia al empleo sobre el cual ostenta derechos de carrera, al ocupar el nuevo, el docente continuará vinculado a la carrera sin perder su antigüedad o nivel en el escalafón. Una vez nombrado en propiedad, cuenta con el derecho a que le sea actualizado el escalafón acorde a los títulos que acredite y dicha acreditación la puede realizar una vez se encuentre en firme la evaluación de su periodo de prueba y hasta antes de la expedición del acto de actualización en el escalafón."
CNSC,Chatbot,Sistema especial de carrera Docente,Reubicación Salarial,Cuál es la entidad encargada de realizar el concurso de Evaluación de Competencias Reubicación Salarial?,"Acorde a lo dispuesto en el Decreto 2715 de 2009, las entidades territoriales tienen la responsabilidad de convocar el proceso de evaluación de competencias para ascenso y reubicación en el escalafón docente. Por su parte, el Ministerio de Educación Nacional, tiene la responsabilidad de señalar los criterios para la aplicación de las pruebas para la evaluación de competencias, las cuales tienen carácter reservado."
CNSC,Chatbot,Sistema especial de carrera Docente,Reubicación Salarial,"Si existe una inconformidad por parte del aspirante debido al resultado obtenido en el concurso de Evaluación de Competencias Reubicación Salarial, cuáles son las instancias a las que puede acudir?","De conformidad con lo dispuesto en el artículo 2 4 1 4 4 2 del Decreto 1075 de 2015 modificado por el Decreto 1657 de 2016 artículo 1, la entidad territorial debe expedir el respectivo acto administrativo a través del cual niega o accede a la reubicación salarial o ascenso pretendido en el proceso de evaluación de competencias, el cual es susceptible de los recursos de reposición y en subsidio apelación en los términos de la Ley 1437 de 2011. 
 A la CNSC únicamente le corresponde resolver los recursos de apelación que se interpongan en contra de los actos administrativos por medio de los cuales la entidad territorial convocante decide sobre el ascenso o reubicación en el escalafón a un participante en el proceso de evaluación de competencias."
